source,target
GSK3B,CDKN1A
MAPK1,CDKN1A
AKT1,CDKN1A
CASP3,CDKN1A
JUN,CDKN1A
HDAC11,CDKN1A
CKS1B,CDKN1A
HDAC4,CDKN1A
A2M,CDKN1A
CLEC3B,CDKN1A
F13A1,CDKN1A
CAMK2G,SLC34A2
GRIN1,SLC34A2
GRIN2D,SLC34A2
GRIN2A,SLC34A2
GRIN2C,SLC34A2
GRIN2B,SLC34A2
NR0B1,PPARG
RXRG,PPARG
TNF,PPARG
RELA,PPARG
PRNP,PPARG
MPG,PPARG
TUBB,PPARG
RXRB,PPARG
HDAC1,PPARG
HDAC2,PPARG
ESR1,PPARG
MAPK8,PPARG
MAPK1,PPARG
POLB,PPARG
ESR2,PPARG
PML,PPARG
MAP2,PPARG
HDAC4,PPARG
HDAC8,PPARG
HDAC3,PPARG
NR3C1,PPARG
RXRA,PPARG
FOS,PPARG
ATF3,FOS
ATF4,FOS
RELA,FOS
HCK,FOS
MAPK9,FOS
BTK,FOS
ATF2,FOS
FYN,FOS
SRC,FOS
FGR,FOS
MAPK10,FOS
LCK,FOS
FCER1A,FOS
FCER1G,FOS
NFKB1,FOS
YES1,FOS
HSP90B1,FOS
IDS,FOS
IKBKB,FOS
ESR1,FOS
MAPK13,FOS
LYN,FOS
MAPK7,FOS
MAPK14,FOS
MAPK8,FOS
GSK3B,FOS
MAPK1,FOS
MAPK3,FOS
EGFR,FOS
POU2F1,FOS
POLB,FOS
PML,FOS
JUN,FOS
MAP2,FOS
MAPK11,FOS
MAPK12,FOS
NR3C1,FOS
PPARG,FOS
ATF7,FOS
FABP3,XDH
HSPA8,XDH
TUBA4A,XDH
ARSB,XDH
MPO,APOD
CDK2,APOD
ESR1,APOD
CKMT1A,APOD
ARG1,APOD
HIF1A,APOD
CYP11A1,APOD
CYP19A1,APOD
MAOA,APOD
A2M,APOD
SHBG,APOD
APOA1,APOD
APOA2,APOD
FDX1,CYP11A1
MPO,CYP11A1
CKMT1A,CYP11A1
APOD,CYP11A1
CYP19A1,CYP11A1
MAOA,CYP11A1
CYP11B2,CYP11A1
A2M,CYP11A1
SRC,CYP19A1
MPO,CYP19A1
CKMT1A,CYP19A1
APOD,CYP19A1
CYP11A1,CYP19A1
MAOA,CYP19A1
A2M,CYP19A1
MPO,MAOA
MAPK14,MAOA
CKMT1A,MAOA
APOD,MAOA
CYP11A1,MAOA
CYP19A1,MAOA
A2M,MAOA
CYP11B1,CYP11B2
FDX1,CYP11B2
CYP11A1,CYP11B2
NOS3,A2M
MAPK6,A2M
B2M,A2M
MPO,A2M
ALB,A2M
CYP2C8,A2M
PLOD3,A2M
MMP2,A2M
APOE,A2M
FASN,A2M
TUBB,A2M
TGM2,A2M
TK1,A2M
ITGAV,A2M
UMPS,A2M
PLOD1,A2M
NOMO1,A2M
ATP1A1,A2M
ATP1B3,A2M
P4HA1,A2M
CKMT1A,A2M
IL1B,A2M
S1PR5,A2M
CFTR,A2M
CDKN1A,A2M
APOD,A2M
CYP11A1,A2M
CYP19A1,A2M
MAOA,A2M
SCARB1,A2M
FOLR1,A2M
SERPINA1,A2M
LEPRE1,A2M
APOM,A2M
PON1,A2M
GC,A2M
C1S,A2M
ORM2,A2M
IGFALS,A2M
PLG,A2M
SHBG,A2M
APOA1,A2M
FGA,A2M
TTR,A2M
APOA2,A2M
APOA4,A2M
APOC2,A2M
APOC3,A2M
F2,A2M
LRP1,A2M
CYP2C18,A2M
PLOD3,SCARB1
APOE,SCARB1
TUBB,SCARB1
ANXA2,SCARB1
ITGAV,SCARB1
PLOD1,SCARB1
NOMO1,SCARB1
ATP1B3,SCARB1
P4HA1,SCARB1
A2M,SCARB1
FOLR1,SCARB1
SERPINA1,SCARB1
LEPRE1,SCARB1
APOA1,SCARB1
APOA2,SCARB1
FLT1,SCARB1
GSR,FOLR1
FYN,FOLR1
PLOD3,FOLR1
PGK1,FOLR1
TUBB,FOLR1
IMPDH2,FOLR1
PPIA,FOLR1
PKM,FOLR1
ITGAV,FOLR1
PLOD1,FOLR1
NOMO1,FOLR1
SLC1A5,FOLR1
ATP1B3,FOLR1
P4HA1,FOLR1
LYN,FOLR1
GPRC5A,FOLR1
ANPEP,FOLR1
CPS1,FOLR1
TYMP,FOLR1
CA2,FOLR1
CKS1B,FOLR1
ABCG2,FOLR1
A2M,FOLR1
SCARB1,FOLR1
SERPINA1,FOLR1
LEPRE1,FOLR1
ADAMTS4,SERPINA1
ALB,SERPINA1
PRKCI,SERPINA1
PLOD3,SERPINA1
F7,SERPINA1
TF,SERPINA1
APOE,SERPINA1
TUBB,SERPINA1
ITGAV,SERPINA1
PLOD1,SERPINA1
NOMO1,SERPINA1
ATP1B3,SERPINA1
P4HA1,SERPINA1
CANX,SERPINA1
VKORC1,SERPINA1
ELANE,SERPINA1
A2M,SERPINA1
SCARB1,SERPINA1
FOLR1,SERPINA1
LEPRE1,SERPINA1
VWF,SERPINA1
APOM,SERPINA1
PON1,SERPINA1
GC,SERPINA1
C1S,SERPINA1
PLG,SERPINA1
SHBG,SERPINA1
APOA1,SERPINA1
FGA,SERPINA1
TTR,SERPINA1
APOA2,SERPINA1
APOA4,SERPINA1
APOC2,SERPINA1
APOC3,SERPINA1
F2,SERPINA1
LRP1,SERPINA1
NDUFS2,LEPRE1
PLOD3,LEPRE1
TF,LEPRE1
PGK1,LEPRE1
TKT,LEPRE1
HSP90B1,LEPRE1
TUBB,LEPRE1
TUBA4A,LEPRE1
HSP90AA1,LEPRE1
PARP1,LEPRE1
ANXA2,LEPRE1
HSD17B10,LEPRE1
PPIA,LEPRE1
PKM,LEPRE1
LDHB,LEPRE1
ITGAV,LEPRE1
VARS,LEPRE1
PLOD1,LEPRE1
ALAD,LEPRE1
NOMO1,LEPRE1
ATP1B3,LEPRE1
P4HA1,LEPRE1
BCR,LEPRE1
CALR,LEPRE1
CALM1,LEPRE1
CPS1,LEPRE1
P4HA2,LEPRE1
COL1A1,LEPRE1
SLC2A4,LEPRE1
A2M,LEPRE1
SCARB1,LEPRE1
FOLR1,LEPRE1
SERPINA1,LEPRE1
PRNP,ABCC4
ATP1B3,ABCC4
CFTR,ABCC4
SLC43A3,ABCC4
SLC46A1,ABCC4
SLC29A1,ABCC4
SLCO3A1,ABCC4
SLC11A2,ABCC4
SLC12A2,ABCC4
PRNP,SLC43A3
ATP1B3,SLC43A3
ABCC4,SLC43A3
SLC46A1,SLC43A3
SLC29A1,SLC43A3
SLCO3A1,SLC43A3
SLC11A2,SLC43A3
SLC12A2,SLC43A3
PRNP,SLC46A1
ATP1B3,SLC46A1
ABCC4,SLC46A1
SLC43A3,SLC46A1
SLC29A1,SLC46A1
SLCO3A1,SLC46A1
SLC11A2,SLC46A1
SLC12A2,SLC46A1
PRNP,SLC29A1
ATP1B3,SLC29A1
ABCC4,SLC29A1
SLC43A3,SLC29A1
SLC46A1,SLC29A1
SLCO3A1,SLC29A1
SLC11A2,SLC29A1
SLC12A2,SLC29A1
PRNP,SLCO3A1
ATP1B3,SLCO3A1
ABCC4,SLCO3A1
SLC43A3,SLCO3A1
SLC46A1,SLCO3A1
SLC29A1,SLCO3A1
SLC11A2,SLCO3A1
SLC12A2,SLCO3A1
PRNP,SLC11A2
ATP1B3,SLC11A2
ABCC4,SLC11A2
SLC43A3,SLC11A2
SLC46A1,SLC11A2
SLC29A1,SLC11A2
SLCO3A1,SLC11A2
SLC12A2,SLC11A2
PRNP,SLC12A2
CAMK2G,SLC12A2
ATP4A,SLC12A2
ATP1B3,SLC12A2
MAPK14,SLC12A2
EGFR,SLC12A2
ABCC4,SLC12A2
SLC43A3,SLC12A2
SLC46A1,SLC12A2
SLC29A1,SLC12A2
SLCO3A1,SLC12A2
SLC11A2,SLC12A2
GRIN1,SLC12A2
GRIN2D,SLC12A2
GRIN2A,SLC12A2
GRIN2C,SLC12A2
GRIN2B,SLC12A2
ATF3,ATF7
ATF4,ATF7
JDP2,ATF7
MAPK9,ATF7
ATF2,ATF7
VARS,ATF7
MAPK8,ATF7
MAPK1,ATF7
MAPK3,ATF7
JUN,ATF7
HDAC4,ATF7
HDAC5,ATF7
FOS,ATF7
TNFRSF8,ATF7
HDAC9,ATF7
CACNA1A,ATF7
ACHE,ATF7
ALK,TNFRSF8
HDAC4,TNFRSF8
HDAC5,TNFRSF8
ATF7,TNFRSF8
HDAC9,TNFRSF8
CACNA1A,TNFRSF8
HINT1,HDAC9
MAPK9,HDAC9
MAPK10,HDAC9
TOP1,HDAC9
PARP1,HDAC9
HDAC1,HDAC9
TOP2B,HDAC9
ESR1,HDAC9
MAPK8,HDAC9
JUN,HDAC9
HDAC4,HDAC9
HDAC5,HDAC9
HDAC3,HDAC9
ATF7,HDAC9
TNFRSF8,HDAC9
CACNA1A,HDAC9
SLC7A11,TERT
RELA,TERT
IFNG,TERT
SRC,TERT
IL2,TERT
PTGES3,TERT
HSP90AA1,TERT
ANXA2,TERT
PPIA,TERT
PRKCA,TERT
MTOR,TERT
AKT1,TERT
PML,TERT
ABL1,TERT
TK1,CLEC3B
GSK3B,CLEC3B
CDKN1A,CLEC3B
HGF,CLEC3B
PLAT,CLEC3B
PLG,CLEC3B
PRKCE,ADCY1
EDNRA,ADCY1
HCN2,ADCY1
PRKCA,HRH1
ADRBK1,HRH1
ASIC2,ASIC1
ASIC1,ASIC2
SCN2B,SCN1B
MMP2,MMP25
LRP1,MMP25
LRP2,MMP25
TFPI,MMP12
PLAUR,MMP12
PLG,MMP12
LPA,MMP12
NID1,MMP12
TGFB1,MMP9
EPHB4,MMP9
SRC,MMP9
TFPI,MMP9
MMP2,MMP9
COL1A1,MMP9
PLG,MMP9
LRP1,MMP9
NID1,MMP9
MAPK9,RET
SRC,RET
HSP90AA1,RET
PKM,RET
PDPK1,RET
PRKCA,RET
MAPK14,RET
MAPK8,RET
MAPK1,RET
MAPK3,RET
AKT1,RET
CASP3,RET
SRC,HGF
MET,HGF
RAC1,HGF
MAPK8,HGF
MAPK1,HGF
MAPK3,HGF
CLEC3B,HGF
ST14,HGF
PLAU,HGF
PLAUR,HGF
HGF,ST14
PLAU,ST14
SERPINB2,PLAT
HMGB1,PLAT
KRT8,PLAT
ANXA2,PLAT
CALR,PLAT
MAPK1,PLAT
MAPK3,PLAT
SERPINE1,PLAT
CLEC3B,PLAT
PLAU,PLAT
SERPINA5,PLAT
PLG,PLAT
FGA,PLAT
F2,PLAT
LPA,PLAT
F10,PLAT
GRIN1,PLAT
LRP1,PLAT
ALAS1,PLAU
VLDLR,PLAU
BTK,PLAU
SRC,PLAU
SERPINB2,PLAU
PRKCA,PLAU
EGFR,PLAU
SERPINE1,PLAU
HGF,PLAU
ST14,PLAU
PLAT,PLAU
PLAUR,PLAU
SERPINA5,PLAU
PLG,PLAU
F2,PLAU
LPA,PLAU
LRP1,PLAU
LRP2,PLAU
NID1,PLAU
VLDLR,PLAUR
TYK2,PLAUR
HCK,PLAUR
FYN,PLAUR
SRC,PLAUR
FGR,PLAUR
PDGFRB,PLAUR
ITGAV,PLAUR
MET,PLAUR
JAK1,PLAUR
LYN,PLAUR
EGFR,PLAUR
SERPINE1,PLAUR
ELANE,PLAUR
MMP12,PLAUR
HGF,PLAUR
PLAU,PLAUR
PLG,PLAUR
LPA,PLAUR
LRP1,PLAUR
GP1BA,GP9
VWF,GP9
PROC,GP9
SERPINA5,GP9
SERPINC1,GP9
F2,GP9
GP9,GP1BA
VWF,GP1BA
PROC,GP1BA
SERPINA5,GP1BA
SERPINC1,GP1BA
F2,GP1BA
SELP,GP1BA
CALR,F5
ELANE,F5
PROC,F5
SERPINA5,F5
SERPINC1,F5
F2,F5
F10,F5
ITGA2B,VWF
ITGB3,VWF
ADAMTS13,VWF
ALB,VWF
PRKCZ,VWF
F8,VWF
HSP90B1,VWF
ITGAV,VWF
CALR,VWF
RAC1,VWF
COL1A1,VWF
SERPINA1,VWF
GP9,VWF
GP1BA,VWF
PROC,VWF
SERPINA5,VWF
SERPINC1,VWF
APOA1,VWF
F2,VWF
CACNA1A,VWF
PF4,THBD
SERPINE1,THBD
PROC,THBD
SERPINA5,THBD
F2,THBD
PF4,PROC
F8,PROC
TK1,PROC
GP9,PROC
GP1BA,PROC
F5,PROC
VWF,PROC
THBD,PROC
SERPINA5,PROC
FGA,PROC
F2,PROC
F10,PROC
F13A1,PROC
F8,SERPINA5
PLAT,SERPINA5
PLAU,SERPINA5
GP9,SERPINA5
GP1BA,SERPINA5
F5,SERPINA5
VWF,SERPINA5
THBD,SERPINA5
PROC,SERPINA5
FGA,SERPINA5
F2,SERPINA5
F10,SERPINA5
F13A1,SERPINA5
F7,SERPINC1
F8,SERPINC1
GP9,SERPINC1
GP1BA,SERPINC1
F5,SERPINC1
VWF,SERPINC1
PLG,SERPINC1
FGA,SERPINC1
F2,SERPINC1
F13A1,SERPINC1
GIF,CUBN
ALB,CUBN
TF,CUBN
GC,CUBN
LRP1,CUBN
LRP2,CUBN
ALB,SLCO1B1
ALB,SLCO1B3
ALB,ORM1
BLVRB,ORM1
SERPINE1,ORM1
ALB,APOM
APOE,APOM
A2M,APOM
SERPINA1,APOM
PON1,APOM
GC,APOM
C1S,APOM
ORM2,APOM
IGFALS,APOM
PLG,APOM
SHBG,APOM
APOA1,APOM
FGA,APOM
TTR,APOM
APOA2,APOM
APOA4,APOM
APOC2,APOM
APOC3,APOM
F2,APOM
ALB,PON1
APOE,PON1
A2M,PON1
SERPINA1,PON1
APOM,PON1
GC,PON1
C1S,PON1
ORM2,PON1
IGFALS,PON1
PLG,PON1
SHBG,PON1
APOA1,PON1
FGA,PON1
TTR,PON1
APOA2,PON1
APOA4,PON1
APOC2,PON1
APOC3,PON1
F2,PON1
CYP2R1,GC
ALB,GC
APOE,GC
A2M,GC
SERPINA1,GC
CUBN,GC
APOM,GC
PON1,GC
C1S,GC
ORM2,GC
IGFALS,GC
PLG,GC
SHBG,GC
APOA1,GC
FGA,GC
TTR,GC
APOA2,GC
APOA4,GC
APOC2,GC
APOC3,GC
F2,GC
LRP2,GC
ALB,C1S
APOE,C1S
VKORC1,C1S
A2M,C1S
SERPINA1,C1S
APOM,C1S
PON1,C1S
GC,C1S
ORM2,C1S
IGFALS,C1S
PLG,C1S
SHBG,C1S
APOA1,C1S
FGA,C1S
TTR,C1S
APOA2,C1S
APOA4,C1S
APOC2,C1S
APOC3,C1S
F2,C1S
ALB,ORM2
APOE,ORM2
A2M,ORM2
APOM,ORM2
PON1,ORM2
GC,ORM2
C1S,ORM2
IGFALS,ORM2
PLG,ORM2
APOA1,ORM2
FGA,ORM2
TTR,ORM2
APOA2,ORM2
APOA4,ORM2
APOC2,ORM2
APOC3,ORM2
F2,ORM2
ALB,IGFALS
MMP2,IGFALS
APOE,IGFALS
A2M,IGFALS
APOM,IGFALS
PON1,IGFALS
GC,IGFALS
C1S,IGFALS
ORM2,IGFALS
PLG,IGFALS
APOA1,IGFALS
FGA,IGFALS
TTR,IGFALS
APOA2,IGFALS
APOA4,IGFALS
APOC2,IGFALS
APOC3,IGFALS
F2,IGFALS
PRNP,PLG
TGFB1,PLG
TEK,PLG
ALB,PLG
TF,PLG
APOE,PLG
HMGB1,PLG
ANXA2,PLG
MAPK14,PLG
SERPINE1,PLG
A2M,PLG
SERPINA1,PLG
CLEC3B,PLG
MMP12,PLG
MMP9,PLG
PLAT,PLG
PLAU,PLG
PLAUR,PLG
SERPINC1,PLG
APOM,PLG
PON1,PLG
GC,PLG
C1S,PLG
ORM2,PLG
IGFALS,PLG
SHBG,PLG
APOA1,PLG
FGA,PLG
TTR,PLG
APOA2,PLG
APOA4,PLG
APOC2,PLG
APOC3,PLG
F2,PLG
TGM4,PLG
F2R,PLG
CACNA1C,PLG
CACNA1D,PLG
CACNB2,PLG
CACNB3,PLG
CACNA2D2,PLG
F10,PLG
AKR1B1,SHBG
MT1F,SHBG
SORD,SHBG
MT1G,SHBG
MT2A,SHBG
ALB,SHBG
AK2,SHBG
APOE,SHBG
PKM,SHBG
NOMO1,SHBG
PLA2G4A,SHBG
APOD,SHBG
A2M,SHBG
SERPINA1,SHBG
APOM,SHBG
PON1,SHBG
GC,SHBG
C1S,SHBG
PLG,SHBG
APOA1,SHBG
FGA,SHBG
TTR,SHBG
APOA2,SHBG
APOA4,SHBG
APOC2,SHBG
APOC3,SHBG
F2,SHBG
LRP2,SHBG
FGFR1,ADRA1B
ALB,ADRA1B
F7,ADRA1B
APOE,ADRA1B
FASN,ADRA1B
PDPK1,ADRA1B
PRKCA,ADRA1B
SLC1A5,ADRA1B
CACNA1I,ADRA1B
CROT,ADRA1B
HPX,ADRA1B
KCNMA1,ADRA1B
GABBR1,ADRA1B
SCN5A,ADRA1B
PDE4B,ADRA1B
APOA1,ADRA1B
FGA,ADRA1B
TTR,ADRA1B
APOA2,ADRA1B
APOA4,ADRA1B
APOC2,ADRA1B
APOC3,ADRA1B
F2,ADRA1B
RYR2,ADRA1B
SLC6A9,ADRA1B
TGM4,ADRA1B
DRD4,ADRA1B
ADRA1A,ADRA1B
NOS1,ADRA1B
SNAP25,ADRA1B
ALB,CACNA1I
F7,CACNA1I
APOE,CACNA1I
SLC1A5,CACNA1I
ADRA1B,CACNA1I
CROT,CACNA1I
HPX,CACNA1I
KCNMA1,CACNA1I
GABBR1,CACNA1I
SCN5A,CACNA1I
PDE4B,CACNA1I
APOA1,CACNA1I
FGA,CACNA1I
TTR,CACNA1I
APOA2,CACNA1I
APOA4,CACNA1I
APOC2,CACNA1I
APOC3,CACNA1I
F2,CACNA1I
RYR2,CACNA1I
ALB,CROT
F7,CROT
APOE,CROT
SLC1A5,CROT
ADRA1B,CROT
CACNA1I,CROT
HPX,CROT
KCNMA1,CROT
GABBR1,CROT
SCN5A,CROT
PDE4B,CROT
APOA1,CROT
FGA,CROT
TTR,CROT
APOA2,CROT
APOA4,CROT
APOC2,CROT
APOC3,CROT
F2,CROT
RYR2,CROT
ALB,HPX
F7,HPX
TF,HPX
APOE,HPX
SLC1A5,HPX
ADRA1B,HPX
CACNA1I,HPX
CROT,HPX
KCNMA1,HPX
GABBR1,HPX
SCN5A,HPX
PDE4B,HPX
APOA1,HPX
FGA,HPX
TTR,HPX
APOA2,HPX
APOA4,HPX
APOC2,HPX
APOC3,HPX
F2,HPX
RYR2,HPX
ALB,KCNMA1
F7,KCNMA1
APOE,KCNMA1
PRKCA,KCNMA1
SLC1A5,KCNMA1
ADRA1B,KCNMA1
CACNA1I,KCNMA1
CROT,KCNMA1
HPX,KCNMA1
GABBR1,KCNMA1
SCN5A,KCNMA1
PDE4B,KCNMA1
APOA1,KCNMA1
FGA,KCNMA1
TTR,KCNMA1
APOA2,KCNMA1
APOA4,KCNMA1
APOC2,KCNMA1
APOC3,KCNMA1
F2,KCNMA1
RYR2,KCNMA1
CACNA1H,KCNMA1
KCNMB2,KCNMA1
KCNMB1,KCNMA1
ATF4,GABBR1
ATF5,GABBR1
FYN,GABBR1
ALB,GABBR1
F7,GABBR1
APOE,GABBR1
SLC1A5,GABBR1
ABL1,GABBR1
ADRA1B,GABBR1
CACNA1I,GABBR1
CROT,GABBR1
HPX,GABBR1
KCNMA1,GABBR1
SCN5A,GABBR1
PDE4B,GABBR1
APOA1,GABBR1
FGA,GABBR1
TTR,GABBR1
APOA2,GABBR1
APOA4,GABBR1
APOC2,GABBR1
APOC3,GABBR1
F2,GABBR1
RYR2,GABBR1
GABRA1,GABBR1
GABRB2,GABBR1
GABRG2,GABBR1
GABBR2,GABBR1
FYN,SCN5A
ALB,SCN5A
F7,SCN5A
APOE,SCN5A
SLC1A5,SCN5A
CALM1,SCN5A
ADRA1B,SCN5A
CACNA1I,SCN5A
CROT,SCN5A
HPX,SCN5A
KCNMA1,SCN5A
GABBR1,SCN5A
PDE4B,SCN5A
APOA1,SCN5A
FGA,SCN5A
TTR,SCN5A
APOA2,SCN5A
APOA4,SCN5A
APOC2,SCN5A
APOC3,SCN5A
F2,SCN5A
RYR2,SCN5A
ALB,PDE4B
F7,PDE4B
APOE,PDE4B
SLC1A5,PDE4B
MAPK1,PDE4B
ADRA1B,PDE4B
CACNA1I,PDE4B
CROT,PDE4B
HPX,PDE4B
KCNMA1,PDE4B
GABBR1,PDE4B
SCN5A,PDE4B
APOA1,PDE4B
FGA,PDE4B
TTR,PDE4B
APOA2,PDE4B
APOA4,PDE4B
APOC2,PDE4B
APOC3,PDE4B
F2,PDE4B
RYR2,PDE4B
ABCG1,APOA1
PDE1A,APOA1
LDLR,APOA1
LPL,APOA1
FGFR1,APOA1
MAPK6,APOA1
JAK3,APOA1
ALB,APOA1
F7,APOA1
TF,APOA1
APOE,APOA1
FASN,APOA1
PDPK1,APOA1
APOB,APOA1
ATP4A,APOA1
SLC1A5,APOA1
ABCA1,APOA1
VKORC1,APOA1
HBB,APOA1
APOD,APOA1
A2M,APOA1
SCARB1,APOA1
SERPINA1,APOA1
VWF,APOA1
APOM,APOA1
PON1,APOA1
GC,APOA1
C1S,APOA1
ORM2,APOA1
IGFALS,APOA1
PLG,APOA1
SHBG,APOA1
ADRA1B,APOA1
CACNA1I,APOA1
CROT,APOA1
HPX,APOA1
KCNMA1,APOA1
GABBR1,APOA1
SCN5A,APOA1
PDE4B,APOA1
FGA,APOA1
TTR,APOA1
APOA2,APOA1
APOA4,APOA1
APOC2,APOA1
APOC3,APOA1
F2,APOA1
RYR2,APOA1
SLC6A9,APOA1
TGM4,APOA1
APOL1,APOA1
PLTP,APOA1
MTTP,APOA1
RYR1,APOA1
CACNA2D2,APOA1
LRP1,APOA1
LRP2,APOA1
ITGA2B,FGA
ITGB3,FGA
FGFR1,FGA
ALB,FGA
F7,FGA
TF,FGA
APOE,FGA
FASN,FGA
PDPK1,FGA
SLC1A5,FGA
A2M,FGA
SERPINA1,FGA
PLAT,FGA
PROC,FGA
SERPINA5,FGA
SERPINC1,FGA
APOM,FGA
PON1,FGA
GC,FGA
C1S,FGA
ORM2,FGA
IGFALS,FGA
PLG,FGA
SHBG,FGA
ADRA1B,FGA
CACNA1I,FGA
CROT,FGA
HPX,FGA
KCNMA1,FGA
GABBR1,FGA
SCN5A,FGA
PDE4B,FGA
APOA1,FGA
TTR,FGA
APOA2,FGA
APOA4,FGA
APOC2,FGA
APOC3,FGA
F2,FGA
RYR2,FGA
SLC6A9,FGA
TGM4,FGA
GRIA1,FGA
GRIA2,FGA
GRIA3,FGA
CACNA2D2,FGA
F13A1,FGA
NID1,FGA
RBP4,TTR
MT3,TTR
ATF4,TTR
FGFR1,TTR
ALB,TTR
PRKCI,TTR
F7,TTR
TF,TTR
APOE,TTR
FASN,TTR
DDR1,TTR
PDPK1,TTR
TUBA1A,TTR
SLC1A5,TTR
CANX,TTR
A2M,TTR
SERPINA1,TTR
APOM,TTR
PON1,TTR
GC,TTR
C1S,TTR
ORM2,TTR
IGFALS,TTR
PLG,TTR
SHBG,TTR
ADRA1B,TTR
CACNA1I,TTR
CROT,TTR
HPX,TTR
KCNMA1,TTR
GABBR1,TTR
SCN5A,TTR
PDE4B,TTR
APOA1,TTR
FGA,TTR
APOA2,TTR
APOA4,TTR
APOC2,TTR
APOC3,TTR
F2,TTR
RYR2,TTR
SLC6A9,TTR
TGM4,TTR
RYR1,TTR
CACNA2D2,TTR
LRP2,TTR
LDLR,APOA2
LPL,APOA2
ALB,APOA2
F7,APOA2
APOE,APOA2
APOB,APOA2
SLC1A5,APOA2
CANX,APOA2
VKORC1,APOA2
CFTR,APOA2
APOD,APOA2
A2M,APOA2
SCARB1,APOA2
SERPINA1,APOA2
APOM,APOA2
PON1,APOA2
GC,APOA2
C1S,APOA2
ORM2,APOA2
IGFALS,APOA2
PLG,APOA2
SHBG,APOA2
ADRA1B,APOA2
CACNA1I,APOA2
CROT,APOA2
HPX,APOA2
KCNMA1,APOA2
GABBR1,APOA2
SCN5A,APOA2
PDE4B,APOA2
APOA1,APOA2
FGA,APOA2
TTR,APOA2
APOA4,APOA2
APOC2,APOA2
APOC3,APOA2
F2,APOA2
RYR2,APOA2
PLTP,APOA2
MTTP,APOA2
LRP1,APOA2
LRP2,APOA2
LDLR,APOA4
LPL,APOA4
ALB,APOA4
F7,APOA4
APOE,APOA4
SLC1A5,APOA4
A2M,APOA4
SERPINA1,APOA4
APOM,APOA4
PON1,APOA4
GC,APOA4
C1S,APOA4
ORM2,APOA4
IGFALS,APOA4
PLG,APOA4
SHBG,APOA4
ADRA1B,APOA4
CACNA1I,APOA4
CROT,APOA4
HPX,APOA4
KCNMA1,APOA4
GABBR1,APOA4
SCN5A,APOA4
PDE4B,APOA4
APOA1,APOA4
FGA,APOA4
TTR,APOA4
APOA2,APOA4
APOC2,APOA4
APOC3,APOA4
F2,APOA4
RYR2,APOA4
MTTP,APOA4
LRP1,APOA4
LRP2,APOA4
LDLR,APOC2
LPL,APOC2
ALB,APOC2
F7,APOC2
APOE,APOC2
APOB,APOC2
SLC1A5,APOC2
A2M,APOC2
SERPINA1,APOC2
APOM,APOC2
PON1,APOC2
GC,APOC2
C1S,APOC2
ORM2,APOC2
IGFALS,APOC2
PLG,APOC2
SHBG,APOC2
ADRA1B,APOC2
CACNA1I,APOC2
CROT,APOC2
HPX,APOC2
KCNMA1,APOC2
GABBR1,APOC2
SCN5A,APOC2
PDE4B,APOC2
APOA1,APOC2
FGA,APOC2
TTR,APOC2
APOA2,APOC2
APOA4,APOC2
APOC3,APOC2
F2,APOC2
RYR2,APOC2
LRP1,APOC2
LRP2,APOC2
LDLR,APOC3
LPL,APOC3
ALB,APOC3
F7,APOC3
APOE,APOC3
SLC1A5,APOC3
VKORC1,APOC3
A2M,APOC3
SERPINA1,APOC3
APOM,APOC3
PON1,APOC3
GC,APOC3
C1S,APOC3
ORM2,APOC3
IGFALS,APOC3
PLG,APOC3
SHBG,APOC3
ADRA1B,APOC3
CACNA1I,APOC3
CROT,APOC3
HPX,APOC3
KCNMA1,APOC3
GABBR1,APOC3
SCN5A,APOC3
PDE4B,APOC3
APOA1,APOC3
FGA,APOC3
TTR,APOC3
APOA2,APOC3
APOA4,APOC3
APOC2,APOC3
F2,APOC3
RYR2,APOC3
LRP1,APOC3
LRP2,APOC3
ITGA2B,F2
ITGB3,F2
ALB,F2
F7,F2
F8,F2
APOE,F2
SLC1A5,F2
SERPINE1,F2
A2M,F2
SERPINA1,F2
PLAT,F2
PLAU,F2
GP9,F2
GP1BA,F2
F5,F2
VWF,F2
THBD,F2
PROC,F2
SERPINA5,F2
SERPINC1,F2
APOM,F2
PON1,F2
GC,F2
C1S,F2
ORM2,F2
IGFALS,F2
PLG,F2
SHBG,F2
ADRA1B,F2
CACNA1I,F2
CROT,F2
HPX,F2
KCNMA1,F2
GABBR1,F2
SCN5A,F2
PDE4B,F2
APOA1,F2
FGA,F2
TTR,F2
APOA2,F2
APOA4,F2
APOC2,F2
APOC3,F2
RYR2,F2
F2R,F2
F10,F2
F13A1,F2
ALB,RYR2
PRKCZ,RYR2
F7,RYR2
S100A7,RYR2
APOE,RYR2
PRKCB,RYR2
CAMK2G,RYR2
PRKCA,RYR2
SLC1A5,RYR2
BCR,RYR2
PLA2G4A,RYR2
PRKCD,RYR2
CALM1,RYR2
CFTR,RYR2
ADRA1B,RYR2
CACNA1I,RYR2
CROT,RYR2
HPX,RYR2
KCNMA1,RYR2
GABBR1,RYR2
SCN5A,RYR2
PDE4B,RYR2
APOA1,RYR2
FGA,RYR2
TTR,RYR2
APOA2,RYR2
APOA4,RYR2
APOC2,RYR2
APOC3,RYR2
F2,RYR2
RYR1,RYR2
CACNA1C,RYR2
TNNC2,RYR2
TNNC1,RYR2
NFATC1,RYR2
SNAP25,RYR2
GRIN1,RYR2
GRIN2D,RYR2
GRIN2A,RYR2
GRIN2C,RYR2
GRIN2B,RYR2
